DataHoraAbertura;NumProcesso;Cliente;Prioridade;Tecnico;DescricaoProb;ComoReproduzir;Classificacao;Departamento
09/08/2023 17:20;12605;2301;1;HR;Não tenho o antivirus instalado no meu PC, e no servidor dá indicação que necessita de ser reiniciado.    ;Boa Tarde, Verifiquei que não tenho o antivirus instalado no meu PC...é normal? Pois tinha ideia que o mesmo estava instalado. Podem verificar por favor. Obrigado Fátima Capito  contacto ;2;Cluster C
08/02/2023 11:42;9840;2301;1;TE;FiscalReporting    ;Bom Dia, Verificámos que na empresa 075-Getinge o funcionário João José Ribeirinho, (não residente) não consta da listagem da DMR..ora se ele aufere vencimento e desconta IRS deveria constar na DMR. Como podemos resolver esta situação? Fátima Capito;1;Cluster B
13/10/2022 14:49;8038;421;1;TE;Alterar o IBAN que está errado IBAN Certo: AO06 0052 0000 1266 2259 1017 6    ;Não sei qual dos ficheiros está correto.;0;Cluster A
25/05/2023 10:53;11520;1728;1;FS;Fios emaranhados dentro no móvel do computador    ;Os fios são imensos e quando precisamos de ligar desligamos outros.  Saliento que o computador faz um barulho muito intenso.;0;Cluster A
30/01/2023 09:24;9597;1533;2;TE;As nova tabelas de IRS 2023    ;As nova tabelas de IRS 2023 já estão disponiveis. Se sim por favor preciso que atualizem para fazer os salarios;3;Cluster D
30/03/2022 17:50;5988;2411;2;FS;Fecho de exercício    ;Não consigo fechar uma empresa em 2021 porque não consigo encerrar o ano de 2020 (uma vez que não permite efetuar apuramentos porque a empresa não teve nem custos nem proveitos. Agradeço que entrem em contacto comigo em breve. ;1;Cluster B
18/10/2021 17:30;3734;2406;2;PM;Atualiza??o RH | Funcion?rio Part-time    ;O funcionário da Gonçalves & Novais, com o nº 037, solicitou que passasse a laborar a part-time e a Empresa aceitou. Esta situa??o entra em vigor a partir de amanha, 19/10/2021, e este passa a auferir 750? a part-time. Como procedemos ? alteração ;2;Cluster C
21/10/2021 10:32;3768;4;1;TE;guia remessa que n?o gerou codigo AT e agora n?o consigo converter em fatura. Nota: cliente estrangeiro c/ morada de entrega Porto    ;GUIA REMESSA;2;Cluster C
04/08/2022 12:48;7434;2361;1;TE;o funcionário 80399 da TW está a processar 1 dia de subs de alimentação e não trabalhou o mês todo    ;.PROCESSO CRIADO EM DUPLICADO;2;Cluster C
04/08/2022 10:15;7429;2332;1;TE;Os valores do FCT - Cont 4157021 - não aparecem . O calculo dos 2% esta a ser feito sobre o salario base + sub de alimentação, é só sobre o salario Base. O Sr Horácio recebeu sub ferias sobre o valor antigo de salario . recebeu 280 e deveria ser 300    ;PROCESSO CRIADO EM DUPLICADO;2;Cluster C
01/02/2022 11:18;5189;107;1;FS;ajuda nos RH em feriados. Esclarecimentos sobre retenções na fonte.    ;0;2;Cluster C
20/01/2022 15:46;4999;2332;1;FS;"como corrigir os valores dos centros de custos para serem iguais ás contas da contabilidade. "" Acumulados dos centros de custo (todos) do ano""    ";.;2;Cluster C
12/07/2023 11:48;12263;1287;2;HR;Migração novas tabelas IRS - Segundo semestre 2023    ;Migração novas tabelas IRS - Segundo semestre 2023;3;Cluster D
06/03/2023 12:02;10239;2277;1;RF;Formatação da Aplicação Primavera    ;Já testei vários tipos de resolução mas não consigo visualizar a aplicação nem todos os campos. Este tema aconteceu após 5ª feira passada. Em anexo ficheiro com visualização actual. Contacto: Ricardo Baptista ;1;Cluster B
26/01/2022 09:06;5089;2301;1;FS;Novas Tabelas IRS    ;Existindo uma atualização/retificação das tabelas de IRS para 2022, podem fazer essa atualização o quanto antes, se faz favor. Obrigada. Fátima Capito;1;Cluster B
17/02/2022 10:15;5461;2298;2;RF;Emissão de Guias de Transporte sem qrcode    ;Verificamos que as nossas guias de transporte não esta a sair com o qrcode O qrcode apenas esta a sair em Faturas e Notas de crédito. solicitamos a colocação do qrcode em todos os documentos que o mesmo seja obrigatório.;0;Cluster A
26/04/2022 14:19;6271;50;3;TE;O posto está sem acesso à primavera.    ;O posto está sem acesso à primavera.;0;Cluster A
19/12/2023 12:00;13872;1277;2;FS;Abertura nova série 2024    ;Abertura nova série 2024;3;Cluster D
03/10/2022 14:19;7924;2045;1;PC;Erro ao enviar as faturas por email    ;Erro ao enviar as faturas por email;0;Cluster A
01/04/2022 08:59;6008;2428;3;FS;Bom dia, precisamos de alterar o endereço de email na ficha de fornecedor MN314 - Keta Foods mas está a dar erro, é a primeira vez que nos acontece. Está um mail em nome de ana menezes e queremos alterar para     ;Obrigada.  Nádia ;2;Cluster C
06/10/2021 11:02;3572;1728;1;TE;"As nossas lojas, principalmente a loja Outlet de Matosinhos, loja Freeport (11); e da avenida da liberdade ( n? 5), ontem n?o conseguiam concluir a venda. Precisamos que analisem com urg?ncia pois n?o conseguimos faturar.  Obrigada    ";As colegas j? entraram em contacto convosco. Obrigada;2;Cluster C
29/06/2023 10:13;12027;2333;1;AF;ajuda em salários - se possivel ligar de manha pois de tarde estou num funeral . obrigado     ;ajuda em salários - se possivel ligar de manha pois de tarde estou num funeral . obrigado ;2;Cluster C
22/06/2023 09:01;11914;1099;1;CR;ENDPOINT ANTIVIRUS    ;SURGE A INFORMAÇÃO DE NECESSIDADE DE RENOVAÇÃO;1;Cluster B
29/10/2021 12:15;3869;7;1;PM;Boa tarde, Preciso de ajuda no processamento dum sal?rio. Obrigada    ;.;2;Cluster C
09/08/2021 10:39;2996;50;1;HR;Fiscal Reporting não abre. Já não é a primeira vez que isto acontece, alguma coisa não está bem, pois quando abria também demorava muito tempo a abrir e a processar os modelos.     ;Fiscal Reporting não abre. Já não é a primeira vez que isto acontece, alguma coisa não está bem, pois quando abria também demorava muito tempo a abrir e a processar os modelos. ;2;Cluster C
23/05/2022 18:38;6586;2361;1;TE;Bom dia - não consigo aceder ao Primavera - erro na aplicação- Sónia     ;erro na aplicação não consigo entrar no programa conforme anexo;0;Cluster A
15/12/2021 13:51;4354;2354;1;HR;Erro a comunicar as guia AT    ;"Não consigo comunicar as guias à AT.    Erro:  ""utilizador comunicação At não especifico""";0;Cluster A
11/07/2022 15:37;7138;2411;1;TE;Pedido de formação reconciliações Bancárias PAA    ;Pedido de formação reconciliações Bancárias PAA;1;Cluster B
14/12/2023 10:04;13815;2411;1;TE;Erro do PA: Erro de autenticação no portal AT: componente [Recibos Verdes]., não é possível fazer importações através, mesmo tirando o certo do Recibos Verdes.    ;Erro do PA: Erro de autenticação no portal AT: componente [Recibos Verdes]., não é possível fazer importações através, mesmo tirando o certo do Recibos Verdes.;0;Cluster A
14/04/2023 10:04;10909;1061;3;FS;Nosso Contabilista necessita de falar com o Sr. Francisco para fechar o ano 2022    ;online;3;Cluster D
15/12/2022 16:00;8758;2332;3;SP;Salarios R27 Despesas de Kilometros não estão a ser aceites este mês. Jaqueline R54 - Não se consegue alterar. Preciso urgente de calcular os salarios    ;*;2;Cluster C
22/12/2022 09:40;8842;4;1;TE;Abertura de nova série - Ano 2023 - para emissão dos documentos (faturas, notas encomenda .......)    ;Abertura de nova série - Ano 2023 - para emissão dos documentos (faturas, notas encomenda .......);3;Cluster D
03/01/2023 09:09;9030;960;3;TE;Não consigo imprimir as encomendas, dá erro (em anexo)    ;Não consigo imprimir as encomendas, dá erro (em anexo);0;Cluster A
26/08/2021 11:30;3168;2332;2;TE;DMREMUNERACOES    ;Por favor, ao gerar a DMR do mes de agosto da o erro que se anexa a imagem. obrigada;1;Cluster B
30/05/2023 08:23;11584;903;1;AF;Preciso de ajuda para atualizar as tabelas de IRS    ;Preciso de ajuda para atualizar as tabelas de IRS;2;Cluster C
10/07/2023 14:54;12225;2411;3;PM;Boa tarde, Estamos neste momento com problemas nos templates, foram criados novos planos de conta de SNC no paa duplicados com diferenças apenas nos prefixos das 2111, nestes novos planos de contas, os templates não colocam a conta de custos...    ;.... apenas colocam os fornecedores como na print, que segue anexo.;2;Cluster C
19/12/2023 12:37;13874;1287;1;TE;Dar acesso á informação das contas da Analítica na ECF á minha colega das Compras    ;Dar acesso á informação das contas da Analítica na ECF á minha colega das Compras;0;Cluster A
17/03/2023 09:34;10429;2301;1;PM;Erro Saft Contabilidade da BD 242  Extração fichas de imobilizado para pdf    ;Saft Contabilidade da BD 242 está a dar erros e não sei como corrigir. Como posso exportar todas as fichas de imobilizado para pdf, sem ter que ser uma a uma?;0;Cluster A
06/07/2021 09:45;2653;2298;3;PM;Renovação SAD - Expira a 2021 - 07 - 04 12:52:10    ;Renovar a autenticação do Nosso certificado que já terminou em  2021-07-04 12:52:09.  Hoje precisamos de enviar documentos e os mesmos não serão enviados, ficarão em erro nas transações eletrónicas. ;3;Cluster D
14/07/2023 16:35;12302;1586;1;TE;Henrique não consegue imprimir timesheet. Dá erro na impressão do mapa, provavelmente algum cristalreport que necessita ser instalado no novo computador.    ;Henrique não consegue imprimir timesheet. Dá erro na impressão do mapa, provavelmente algum cristalreport que necessita ser instalado no novo computador.;2;Cluster C
10/11/2022 10:36;8351;1950;1;TE;Configuração das Compras no Accounting Automation    ;Não estamos a conseguir configurar para novas empresas a extensão Compras no Accounting Automation . Apenas nos aparece a extensão Jasmin.;0;Cluster A
27/04/2022 12:30;6285;2361;1;TE;o mesmo problema: funcionário de bx o mês todo  tem vencimento a processar    ;"empresa : SABD; funcionário: 110002";2;Cluster C
31/07/2023 09:20;12471;1950;1;HR;Primavera Office Extensions     ;O Primavera Office Extensions deixou de funcionar no excel.;1;Cluster B
21/09/2021 10:59;3422;1099;1;TE;PRIMAVERA V9    ;ACEDER A EMPRESA;1;Cluster B
23/11/2022 11:29;8492;2411;2;TE;Os limites da rubrica R11 foram alterados com referencia ao mês 10 mas o erp não faz o acerto. Tenho urgência pois tenho salários a enviar.    ;BD 360º;2;Cluster C
31/01/2022 09:48;5164;2424;3;DD;"Bom Dia Estamos com o seguinte erro no Cliente BIMEX , cliente com o Nif  31/01/2022 08:44:23;MAIN Sync;Thread abortado. 31/01/2022 08:44:24;LOJA:1 - Loja Fazenda;Erro de licenciamento!!! Licença inválida.  31/01/2022 08:44:24;LOJA:2 - Loja     ";Erro na aplicação;2;Cluster C
09/01/2024 14:49;14161;2361;1;PM;Mensagem de Séries não comunicadas.    ;Em anexo imagem da mensagem que aparece ao tentar criar uma FA na empresa MGS, mas também me apareceu ao tentar criar RE na empresa SABD.;0;Cluster A
10/11/2022 11:15;8354;1950;1;TE;Não conseguimos configurar a extensão das Compras no Accounting Automation    ;Não estamos a conseguir configurar para novas empresas a extensão Compras no Accounting Automation . Apenas nos aparece a extensão Jasmin.;0;Cluster A
27/04/2023 00:12;11087;421;1;FS;Não consigo criar as series, como de costume    ;empresa: INFOC2023;0;Cluster A
06/02/2023 14:58;9790;1533;2;TE;Abertura do Novo Ano Fiscal Reporting    ;Preciso de ajuda para abertura do ano 2023 do Fiscal Reporting;3;Cluster D
19/07/2023 12:20;12347;1728;1;RF;Antivirus do desktop do colega Pedro Tavares está expirado    ;Agradecemos analise sobre a proteção no PC do Pedro.;2;Cluster C
05/04/2023 10:55;10782;295;2;FS;ERRO VALIDAÇAO SAFT MAR23    ;DÁ O SEGUINTE ERRO NA VALIDAÇAO CONFORME EM ANEXO;1;Cluster B
04/04/2023 12:23;10756;1728;1;TE;Relatório SAFT / MUITO URGENTE  P/ ENVIAR PARA O ESCRITÓRIO/ NÃO CONSGUIMOS LOCALIZR O RELATÓRIO    ;URGENTE;2;Cluster C
24/01/2023 13:37;9498;2301;1;TE;Tabelas IRS    ;Boa Tarde, Na empresa 309_Matilde Haour Ayala, está a fazer desconto de IRS para o SMN. Verifiquem esta situação por favor. Obrigado. Fátima Capito;1;Cluster B
23/09/2022 14:06;7825;2198;3;HR;Sem acesso ao servidor    ;Boa tarde, ontem a situação ficou resolvida, no entanto, hoje ja estamos sem acesso novamente. Agradeço que verifiquem internamente, agora estamos constantemente sem acesso. Obrigada;0;Cluster A
20/04/2023 08:54;11015;2361;1;FS;na empresa mgs ao fazer o apuramento de resultados de 2022 não lê os saldos das contas - o valor é pedido conta a conta - dá para colocar a ler o saldo da conta automaticamente ? Sónia     ;na empresa mgs ao fazer o apuramento de resultados de 2022 não lê os saldos das contas - o valor é pedido conta a conta - dá para colocar a ler o saldo da conta automaticamente ?;3;Cluster D
05/05/2023 12:43;11213;2361;1;FS;O funcionário 47 da OALDA está a processar vencimento mas teves faltas todo o mes de Abril.    ;.;2;Cluster C
02/01/2023 11:10;8994;428;1;RF;Bom dia, Preciso que alterem os símbolos do Iqenet na AV e AP em vários documentos. Também é necessário alterar o número de lançamento da correspondência, pois está a assumir a numeração de 2022    ;Alteração dos símbolos e numeração da correspondência;3;Cluster D
29/11/2022 10:35;8554;423;1;SP;Ver o que é necessário fazer por causa da entrada a 01-01-2023 da codificação das facturas    ;Ver o que é necessário - facturas finanças;3;Cluster D
01/08/2023 18:01;12499;2377;1;AF;na designação de um artigo    ;"código artigo ""ASH10.02.210""  Na designação do artigo esta "" FILTRO DE OLEO ASHICA 10.05.210 E NO LUGAR DO ""05"" DEVERIA ESTAR ""02"", agradecia o favor de alterar. Obrigado";1;Cluster B
08/04/2022 12:58;6113;2424;3;DD;Bom Dia Problemas de novo no cliente JBC A numeração entre o zs e o primavera estão diferentes     ;Numeração entre o zs e o Primavera estão diferentes ;2;Cluster C
20/12/2023 10:38;13879;2332;2;PM;Foi criado um novo funcionário , Juciara, ao fazer a transferência para a contabilidade , não deixa fazer porque não esta associada a nenhum centro de custos. Mas o centro de custo 014116 foi criado. Sem isso não consigo transferir os salários     ;*;2;Cluster C
31/03/2022 11:18;5989;2424;3;DD;O Integrador não cria os artigos no Primavera    ;Criar um artigo no zsbms e o artigo não é criado no Primavera ;0;Cluster A
19/07/2023 11:50;12343;1987;1;FS;Lançamento de crédito a cliente    ;Um cliente fez um pagamento um duplicado, quero lançar o valor para ficar a crédito na CC do cliente;1;Cluster B
25/07/2023 15:02;12420;960;2;AF;Problema no processamento de salário de um funcionário    ;Problema com o processamento do salário dum funcionário;2;Cluster C
06/08/2021 15:12;2984;2301;3;PM;Não se consegue fazer nova integração de SAF-T da Faturação e não está a fazer os arredondamentos do IVA    ;Não se consegue fazer nova integração de SAF-T da Faturação e não está a fazer os arredondamentos do IVA;0;Cluster A
03/03/2023 11:18;10210;2;2;TE;Deu erro quando tentei enviar o SAFT de mês de Fevereiro. Penso que deve ter que ver com um código de um país.    ;PROCESSO CRIADO EM DUPLICADO;2;Cluster C
30/03/2022 15:39;5981;1022;2;RF;validação de assinatura segurança social    ;Configurar definições Adobe;1;Cluster B
30/01/2023 12:20;9609;2333;1;FS;resolução em salários     ;resolução em salários ;1;Cluster B
03/01/2023 14:24;9074;2198;3;PM;Não está ser possivel faturar o dezembro de 2022.    ;Ao gravar as faturas indica que a a serie 2022 não está comunicada. As series que fora comunicadas são de 2023. Ainda estamos a fechar o ano e precisamos faturar com urgência. Obrigada ;3;Cluster D
03/01/2023 09:24;9034;960;3;TE;Não consigo imprimir as encomendas, dá erro (em anexo)    ;Não consigo imprimir as encomendas, dá erro (em anexO  PROCESSO DUPLICADO;0;Cluster A
03/01/2023 09:11;9031;960;3;TE;Não consigo imprimir as encomendas, dá erro (em anexo)    ;Não consigo imprimir as encomendas, dá erro (em anexo);0;Cluster A
06/10/2022 13:34;7947;2381;2;HR;ERRO 91 -     ;Não se consegue entrar no programa Primavera;1;Cluster B
05/02/2024 12:06;14586;2332;3;AF;Não conseguimos retirar o ficheiro DMR de janeiro de 2024 e o ficheiro de seguros de dezembro de 2023.    ;Não conseguimos retirar o ficheiro DMR de janeiro de 2024 e o ficheiro de seguros de dezembro de 2023;3;Cluster D
04/01/2022 13:46;4677;1657;1;PM;"Temos pendente desde Nov 2021 a questão de ""libertarmos"" o adiantamento para nova faturação quando temos necessidade de corrigir uma fatura através de Nota de Credito e pretendemos voltar a faturar utilizando novamente o adiantamento.    ";Contatar - tlm - 917 381 847 - Graça Leite;3;Cluster D
